Status,Brand,Model,CPU,RAM,Storage,Storagetype,GPU,Screen,Touch,FinalPrice
Refurbished,MSI,Stealth,Intel Core i7,32,1000,SSD,RTX 2060,17.3,No,1196.48
Refurbished,MSI,Stealth,Intel Core i7,32,2000,SSD,RTX 2080,17.3,No,2067.84
Refurbished,MSI,Titan,Intel Core i7,32,1000,SSD,RTX 2070,17.3,No,1721.09
Refurbished,MSI,Titan,Intel Core i7,64,2000,SSD,RTX 2080,17.3,No,2373.14
Refurbished,MSI,Katana,Intel Core i7,16,1000,SSD,RTX 3050,15.6,No,916.94
Refurbished,MSI,Katana,Intel Core i7,16,1000,SSD,RTX 3060,15.6,No,1699.0
Refurbished,MSI,Katana,Intel Core i7,8,512,SSD,RTX 3060,15.6,No,1469.0
Refurbished,MSI,Katana,Intel Core i7,16,512,SSD,RTX 3070,15.6,No,1071.44
Refurbished,MSI,Katana,Intel Core i7,16,1000,SSD,RTX 3060,15.6,No,1749.0
Refurbished,MSI,Katana,Intel Core i7,16,512,SSD,RTX 3060,15.6,No,1499.0
Refurbished,MSI,Katana,Intel Core i7,16,512,SSD,RTX 3060,17.3,No,1549.0
Refurbished,MSI,Modern,Intel Core i7,32,1000,SSD,MX 330,14.0,No,840.84
Refurbished,MSI,Modern,Intel Core i7,16,1000,SSD,MX 330,14.0,No,899.99
Refurbished,MSI,Modern,Intel Core i5,16,512,SSD,RTX 3050,14.0,No,588.29
Refurbished,MSI,Modern,Intel Core i7,16,512,SSD,RTX 3050,14.0,No,649.0
Refurbished,MSI,Modern,Intel Core i7,16,1000,SSD,RTX 3050,14.0,No,711.94
Refurbished,MSI,Modern,Intel Core i7,16,1000,SSD,RTX 3050,14.0,No,644.39
Refurbished,MSI,Modern,Intel Core i7,16,512,SSD,RTX 3050,14.0,No,999.0
Refurbished,MSI,Modern,Intel Core i5,16,512,SSD,RTX 3050,14.0,No,799.0
Refurbished,MSI,Modern,Intel Core i7,16,1000,SSD,MX 450,14.0,No,1449.0
Refurbished,MSI,Modern,Intel Core i7,16,512,SSD,MX 450,14.0,No,676.79
Refurbished,MSI,Modern,Intel Core i7,32,1000,SSD,MX 450,14.0,No,997.74
Refurbished,MSI,Modern,AMD Ryzen 5,8,512,SSD,RTX 3050,14.0,No,642.39
Refurbished,MSI,Modern,Intel Core i5,16,512,SSD,RTX 3050,15.6,No,631.18
Refurbished,MSI,Modern,Intel Core i7,16,1000,SSD,RTX 3050,15.6,No,665.74
Refurbished,MSI,Modern,Intel Core i7,16,1000,SSD,MX 450,15.6,No,712.99
Refurbished,MSI,Modern,Intel Core i7,32,1000,SSD,MX 450,15.6,No,1399.0
Refurbished,MSI,Modern,Intel Core i7,32,1000,SSD,MX 450,15.6,No,1123.29
Refurbished,MSI,Modern,AMD Ryzen 5,8,512,SSD,RTX 3050,15.6,No,444.19
Refurbished,MSI,Creator,Intel Core i7,32,1000,SSD,RTX 2070,15.6,No,1764.19
Refurbished,MSI,Prestige,Intel Core i7,16,1000,SSD,GTX 1650,14.0,No,1124.79
Refurbished,MSI,Prestige,Intel Core i7,16,1000,SSD,GTX 1650,14.0,No,1599.0
Refurbished,MSI,Prestige,Intel Core i7,16,512,SSD,GTX 1650,14.0,No,843.14
Refurbished,MSI,Prestige,Intel Core i7,16,512,SSD,GTX 1650,14.0,No,1349.0
Refurbished,MSI,Prestige,Intel Core i7,16,1000,SSD,RTX 3050,14.0,No,1499.0
Refurbished,MSI,Prestige,Intel Core i7,16,512,SSD,RTX 3050,14.0,No,1149.0
Refurbished,MSI,Prestige,Intel Core i7,16,512,SSD,GTX 1650,15.6,No,789.19
Refurbished,MSI,Prestige,Intel Core i7,16,1000,SSD,GTX 1650,15.6,No,1022.39
Refurbished,MSI,Prestige,Intel Core i7,32,1000,SSD,GTX 1650,15.6,No,1014.54
Refurbished,MSI,Prestige,Intel Core i7,32,1000,SSD,GTX 1650,15.6,No,1014.19
Refurbished,MSI,Prestige,Intel Core i7,16,512,SSD,GTX 1650,15.6,No,1529.0
Refurbished,MSI,Prestige,Intel Core i7,32,1000,SSD,GTX 1650,15.6,No,1040.54
Refurbished,MSI,Prestige,Intel Core i7,32,1000,SSD,RTX 3050,15.6,No,1599.0
Refurbished,MSI,Pulse,Intel Core i7,16,1000,SSD,RTX 3060,15.6,No,1599.0
Refurbished,MSI,Pulse,Intel Core i7,16,1000,SSD,RTX 3060,15.6,No,1799.0
Refurbished,MSI,Pulse,Intel Core i7,16,1000,SSD,RTX 3070,15.6,No,1899.0
Refurbished,MSI,Pulse,Intel Core i7,16,1000,SSD,RTX 3070,15.6,No,2099.0
Refurbished,MSI,Pulse,Intel Core i7,32,1000,SSD,RTX 3060,17.3,No,1138.23
Refurbished,MSI,Pulse,Intel Core i7,16,1000,SSD,RTX 3060,17.3,No,1334.69
Refurbished,MSI,Pulse,Intel Core i7,16,1000,SSD,RTX 3060,17.3,No,1699.0
Refurbished,MSI,Pulse,Intel Core i7,16,1000,SSD,RTX 3060,17.3,No,1899.0
Refurbished,MSI,Pulse,Intel Core i7,16,1000,SSD,RTX 3070,17.3,No,1999.0
Refurbished,MSI,Pulse,Intel Core i7,16,1000,SSD,RTX 3070,17.3,No,2199.0
Refurbished,MSI,Raider,Intel Core i7,32,1000,SSD,RTX 3060,15.6,No,2099.0
Refurbished,MSI,Raider,Intel Core i7,32,1000,SSD,RTX 3070,15.6,No,2799.0
Refurbished,MSI,Raider,Intel Core i9,32,1000,SSD,RTX 3080,15.6,No,3399.0
Refurbished,MSI,Raider,Intel Core i7,32,1000,SSD,RTX 3070,15.6,No,2999.0
Refurbished,MSI,Raider,Intel Core i7,32,1000,SSD,RTX 3070,17.3,No,2749.0
Refurbished,MSI,Raider,Intel Core i7,32,1000,SSD,RTX 3080,17.3,No,3699.0
Refurbished,MSI,Raider,Intel Core i9,64,2000,SSD,RTX 3070,17.3,No,3799.0
Refurbished,MSI,Raider,Intel Core i9,64,2000,SSD,RTX 3080,17.3,No,4699.0
Refurbished,MSI,Raider,Intel Core i7,32,1000,SSD,RTX 3080,17.3,No,3799.0
Refurbished,MSI,Raider,Intel Core i9,64,2000,SSD,RTX 3070,17.3,No,3599.0
Refurbished,MSI,Raider,Intel Core i9,64,2000,SSD,RTX 3080,17.3,No,4499.0
Refurbished,MSI,Stealth,Intel Core i7,16,1000,SSD,GTX 1660,15.6,No,825.64
Refurbished,MSI,Stealth,Intel Core i7,16,1000,SSD,RTX 2060,15.6,No,921.04
Refurbished,MSI,Stealth,Intel Core i7,32,1000,SSD,RTX 3060,15.6,No,1749.0
Refurbished,MSI,Stealth,Intel Core i7,16,1000,SSD,RTX 3060,17.3,No,1749.0
Refurbished,MSI,Stealth,Intel Core i7,32,1000,SSD,RTX 3080,15.6,No,3199.0
Refurbished,MSI,Stealth,Intel Core i7,32,1000,SSD,RTX 3080,15.6,No,3699.0
Refurbished,MSI,Stealth,Intel Core i7,32,1000,SSD,RTX 3080,17.3,No,3249.0
Refurbished,MSI,Summit,Intel Core i7,32,1000,SSD,RTX 3050,13.4,Yes,1699.0
Refurbished,MSI,Summit,Intel Core i7,32,1000,SSD,GTX 1650,14.0,Yes,1582.84
Refurbished,MSI,Summit,Intel Core i7,16,1000,SSD,RTX 3050,14.0,No,1234.33
Refurbished,MSI,Summit,Intel Core i7,32,1000,SSD,GTX 1650,15.6,Yes,1320.09
Refurbished,MSI,Titan,Intel Core i9,64,2000,SSD,RTX 3070,17.3,No,4299.0
Refurbished,MSI,Titan,Intel Core i9,64,2000,SSD,RTX 3080,17.3,No,4999.0
Refurbished,MSI,Vector,Intel Core i7,32,1000,SSD,RTX 3070,15.6,No,2499.0
Refurbished,MSI,Vector,Intel Core i7,16,1000,SSD,RTX 3070,17.3,No,2299.0
Refurbished,MSI,Vector,Intel Core i9,32,1000,SSD,RTX 3070,17.3,No,2599.0
Refurbished,MSI,Vector,Intel Core i7,32,1000,SSD,RTX 3080,17.3,No,2899.0
Refurbished,Medion,Akoya,Intel Celeron,4,64,SSD,RTX 3050,14.0,No,246.89
Refurbished,Microsoft,Surface Pro,Intel Core i7,16,512,SSD,RTX 3050,12.3,No,899.01
Refurbished,Microsoft,Surface Pro,Intel Core i7,16,1000,SSD,RTX 3050,12.3,No,1776.79
Refurbished,Microsoft,Surface Pro,Intel Core i7,16,256,SSD,RTX 3050,12.3,No,1094.03
Refurbished,Microsoft,Surface Pro,Microsoft SQ1,8,128,SSD,RTX 3050,13.0,Yes,1049.0
Refurbished,Microsoft,Surface Pro,Microsoft SQ1,8,256,SSD,RTX 3050,13.0,Yes,1299.0
New,PcCom,Revolt,Intel Core i7,32,500,SSD,RTX 4060,15.6,No,1799.9
New,PcCom,Revolt,Intel Core i7,32,500,SSD,RTX 4060,15.6,No,1949.9
Refurbished,PcCom,Revolt,Intel Core i5,16,512,SSD,RTX 3050,15.6,No,1049.0
Refurbished,PcCom,Revolt,Intel Core i7,16,1000,SSD,RTX 3060,15.6,No,1449.0
Refurbished,PcCom,Revolt,Intel Core i7,16,1000,SSD,RTX 3070,17.3,No,1949.0
Refurbished,Gigabyte,Aero,Intel Core i7,16,512,SSD,GTX 1070,15.6,No,1048.99
Refurbished,Razer,Blade,Intel Core i7,32,1000,SSD,RTX 3080,15.6,No,1848.14
Refurbished,Razer,Blade,Intel Core i7,16,1000,SSD,RTX 3070,15.6,No,2899.99
New,Razer,Blade,Intel Core i7,16,1000,SSD,RTX 3070,15.6,No,2866.57
Refurbished,Razer,Blade,Intel Core i7,16,1000,SSD,RTX 3060,15.6,No,2499.98
Refurbished,Razer,Blade,Intel Core i7,16,1000,SSD,RTX 3070,15.6,No,2899.99
Refurbished,Razer,Blade,Intel Core i7,32,1000,SSD,RTX 3080,15.6,No,3299.99
Refurbished,Razer,Blade,Intel Core i7,32,1000,SSD,RTX 3080,15.6,No,3399.99
Refurbished,Razer,Blade,Intel Core i7,16,512,SSD,RTX 3060,15.6,No,1232.74
Refurbished,Razer,Blade,Intel Core i7,16,512,SSD,RTX 3070,15.6,No,1583.39
Refurbished,Razer,Blade,Intel Core i9,32,1000,SSD,RTX 3080,17.3,No,4699.99
Refurbished,Razer,Blade,Intel Core i7,16,1000,SSD,RTX 3060,17.3,No,2699.99
Refurbished,Razer,Blade,Intel Core i7,16,1000,SSD,RTX 3070,17.3,No,2899.99
Refurbished,Razer,Blade,Intel Core i7,32,1000,SSD,RTX 3080,17.3,No,3399.99
Refurbished,Razer,Book,Intel Evo Core i7,16,1000,SSD,RTX 3050,13.4,Yes,1899.99
Refurbished,Razer,Book,Intel Evo Core i7,16,256,SSD,RTX 3050,13.4,Yes,1699.99
